"oid","itm_id","itm_volume","itm_weight","itm_agingspeed","itm_objectafterrot","itm_script","itm_rotsininventory","itm_brightness","itm_worth","itm_buystack","itm_maxstack","itm_name_german","itm_name_english","itm_description_german","itm_description_english","itm_rareness","itm_name","itm_level"
"148233","1091","1","30000","255","1091","\N","f","0","0","1","1","Schiff","ship","","","1","\N","0"
"148234","1092","1","30000","255","1091","\N","f","0","0","1","1","Schiff","ship","","","1","\N","0"
"148235","1093","1","30000","255","1091","\N","f","0","0","1","1","Schiff","ship","","","1","\N","0"
"148236","1094","1","30000","255","1091","\N","f","0","0","1","1","Schiff","ship","","","1","\N","0"
"148237","1108","5000","30000","255","1108","item.doors","f","0","0","1","1","Tür","door","","","1","\N","0"
"148238","1109","5000","30000","255","1109","item.doors","f","0","0","1","1","Tür","door","","","1","\N","0"
"148239","1110","5000","30000","255","1110","item.doors","f","0","0","1","1","Tür","door","","","1","\N","0"
"148240","1114","1","30000","255","1114","item.doors","f","0","0","1","1","offene Tür","open door","","","1","\N","0"
"148241","1115","1","30000","255","1115","item.doors","f","0","0","1","1","offene Tür","open door","","","1","\N","0"
"148242","1100","5000","30000","255","1100","\N","f","0","0","1","1","Mauer","wall","","","1","\N","0"
"148243","1112","1","30000","255","1112","item.doors","f","0","0","1","1","offene Tür","open door","","","1","\N","0"
"148244","1113","1","30000","255","1113","item.doors","f","0","0","1","1","offene Tür","open door","","","1","\N","0"
"148245","1101","5000","30000","255","1101","\N","f","0","0","1","1","Mauer","wall","","","1","\N","0"
"148246","1102","5000","30000","255","1102","\N","f","0","0","1","1","Mauer","wall","","","1","\N","0"
"148247","1103","5000","30000","255","1103","\N","f","0","0","1","1","Mauer","wall","","","1","\N","0"
"148248","1098","5000","30000","255","1098","item.id_266_bookshelf","f","0","0","1","1","Regal","bookshelf","","","1","\N","0"
"148249","1120","5000","30000","255","1120","item.id_266_bookshelf","f","0","0","1","1","Bücherregal","bookshelf","","","1","\N","0"
"148250","1121","5000","30000","255","1121","item.id_266_bookshelf","f","0","0","1","1","Bücherregal","bookshelf","","","1","\N","0"
"148251","1063","1","25","4","1063","item.id_1063_potionbottle","f","0","0","1","1","hellgrüner Trank","light green potion","","","1","\N","0"
"148252","1131","5000","30000","255","1131","\N","f","0","0","1","1","Eiswand","ice wall","","","1","\N","0"
"148253","1132","5000","30000","255","1132","\N","f","0","0","1","1","Eiswand","ice wall","","","1","\N","0"
"148254","1133","5000","30000","255","1133","\N","f","0","0","1","1","Eiswand","ice wall","","","1","\N","0"
"148255","1134","5000","30000","255","1134","\N","f","0","0","1","1","Eiswand","ice wall","","","1","\N","0"
"148256","1135","5000","30000","255","1135","\N","f","0","0","1","1","Eiswand","ice wall","","","1","\N","0"
"148257","1136","5000","30000","255","1136","\N","f","0","0","1","1","Eiswand","ice wall","","","1","\N","0"
"148258","1137","5000","30000","255","1137","\N","f","0","0","1","1","Eiswand","ice wall","","","1","\N","0"
"148259","1138","5000","30000","255","1138","\N","f","0","0","1","1","Eiswand","ice wall","","","1","\N","0"
"148260","1139","5000","30000","255","1139","\N","f","0","0","1","1","Eiswand","ice wall","","","1","\N","0"
"148261","1140","5000","30000","255","1140","\N","f","0","0","1","1","Eiswand","ice wall","","","1","\N","0"
"148262","1141","5000","30000","255","1141","\N","f","0","0","1","1","Eiswand","ice wall","","","1","\N","0"
"148263","1142","5000","30000","255","1142","\N","f","0","0","1","1","Eiswand","ice wall","","","1","\N","0"
"148264","1143","5000","30000","255","1143","\N","f","0","0","1","1","Eiswand","ice wall","","","1","\N","0"
"148265","1144","1","30000","255","1144","\N","f","0","0","1","1","Eisfelsen","ice rock","","","1","\N","0"
"148266","1145","1","30000","255","1145","\N","f","0","0","1","1","Bücherstapel","pile of books","","","1","\N","0"
"148267","1147","1","30000","255","1147","\N","f","0","0","1","1","Pergamentstapel","pile of parchments","","","1","\N","0"
"148268","1148","1","30000","255","1148","\N","f","0","0","1","1","Eiszapfen","icicle","","","1","\N","0"
"148224","1104","5000","30000","255","1104","\N","f","0","0","1","1","Fenster","window","","","1","\N","0"
"148225","1105","5000","30000","255","1105","\N","f","0","0","1","1","Fenster","window","","","1","\N","0"
"148273","1156","1","30000","255","1156","\N","f","0","0","1","1","Alter Baumstamm","old log","","","1","\N","0"
"148274","1157","1","30000","255","1157","\N","f","0","0","1","1","Alter Baumstamm","old log","","","1","\N","0"
"148275","1158","1","30000","255","1158","\N","f","0","0","1","1","Alter Baumstamm","old log","","","1","\N","0"
"148276","1159","1","30000","255","1159","\N","f","0","0","1","1","Alter Baumstamm","old log","","","1","\N","0"
"148277","1160","1","30000","255","1160","\N","f","0","0","1","1","Serinjahbarriere","serinjah barrier","","","1","\N","0"
"148278","1161","1","30000","255","1161","\N","f","0","0","1","1","Serinjahbarriere","serinjah barrier","","","1","\N","0"
"148280","1164","1","25","4","1164","\N","f","0","0","1","1","hellblau glitzender Trank","light blue sparkling potion","","","1","\N","0"
"147243","168","1","50","4","168","\N","f","0","100","1","1000","Wollknäuel","ball of wool","","","1","ballOfWool","0"
"148282","1171","1","30000","255","1171","item.nests","f","0","0","1","1","Nest","nest","","","1","\N","0"
"148283","1172","1","30000","3","1171","item.nests","f","0","0","1","1","Nest","nest","","","1","\N","0"
"148284","1173","1","30000","255","1173","\N","f","0","0","1","1000","Spinneneier","spider eggs","","","1","\N","0"
"148285","1174","1","30000","255","1174","\N","f","0","0","1","1000","Spinneneier","spider eggs","","","1","\N","0"
"148286","1175","1","30000","255","1175","\N","f","0","0","1","1000","Spinneneier","spider eggs","","","1","\N","0"
"148287","1176","1","30000","255","1176","\N","f","0","0","1","1","Seerose","water lily","","","1","\N","0"
"148288","1177","1","30000","255","1177","\N","f","0","0","1","1","Schilf","reed","","","1","\N","0"
"148289","1179","1","30000","255","1179","\N","f","0","0","1","1","Pilze","mushrooms","","","1","\N","0"
"148290","1180","1","30000","255","1180","\N","f","0","0","1","1","Alter Baumstamm","old log","","","1","\N","0"
"148291","1181","1","30000","255","1181","\N","f","0","0","1","1","Alter Baumstamm","old log","","","1","\N","0"
"148292","1182","1","30000","255","1182","\N","f","0","0","1","1","Baumstumpf","tree trunk","","","1","\N","0"
"148293","1185","5000","30000","255","1185","\N","f","0","0","1","1","Treppe","stairs","","","1","\N","0"
"148294","1186","5000","30000","255","1186","\N","f","0","0","1","1","Treppe","stairs","","","1","\N","0"
"148295","1187","1","2","4","1187","\N","f","0","0","1","1000","Orangenbaumsetzling","orange tree seedling","","","1","\N","0"
"148296","1188","1","30000","4","1188","\N","f","0","0","1","1","Baumstamm","fallen tree","","","1","\N","0"
"148297","1189","1","30000","4","1189","\N","f","0","0","1","1","Baumstamm","fallen tree","","","1","\N","0"
"148298","1190","1","30000","4","1190","\N","f","0","0","1","1","Baumstamm","fallen tree","","","1","\N","0"
"148299","1191","1","30000","4","1191","\N","f","0","0","1","1","Baumstamm","fallen tree","","","1","\N","0"
"148300","1192","1","30000","8","1193","\N","f","0","0","1","1","Baumstumpf","tree trunk","","","1","\N","0"
"148301","1195","5000","30000","255","1195","item.harvest","f","0","0","1","1","Orangenbaum","orange tree","","","1","\N","0"
"148302","1196","1","30000","255","1196","\N","f","0","0","1","1","Fels","rock","","","1","\N","0"
"148303","1197","1","30000","255","1197","\N","f","0","0","1","1","Fels","rock","","","1","\N","0"
"148304","1198","1","30000","4","1198","\N","f","0","0","1","1","Seerosenbaum","water lily tree","","","1","\N","0"
"148305","1199","1","30000","255","1199","\N","f","0","0","1","1","Holzstapel","stack of wood","","","1","\N","0"
"148306","1200","1","30000","255","1200","\N","f","0","0","1","1","Holzstapel","stack of wood","","","1","\N","0"
"148307","1201","1","30000","255","1201","\N","f","0","0","1","1","Holzstapel","stack of wood","","","1","\N","0"
"148308","1202","1","30000","255","1202","\N","f","0","0","1","1","Holzstapel","stack of wood","","","1","\N","0"
"148279","1162","1","30000","255","1162","item.altars","f","0","0","1","1","Ushara Altar","ushara altar","","","1","\N","0"
"148309","1203","1","30000","255","1203","\N","f","0","0","1","1","Hackstock","chopping block","","","1","\N","0"
"147244","170","1","100","4","170","\N","f","0","100","1","1000","Wollballen","bale of wool","","","1","baleOfWool","0"
"147247","174","1","100","4","174","\N","f","0","200","1","1000","roter Stoff","red cloth","","","1","redCloth","0"
"147248","175","1","100","4","175","\N","f","0","200","1","1000","schwarzer Stoff","black cloth","","","1","blackCloth","0"
"147249","176","1","100","4","176","\N","f","0","180","1","1000","grauer Stoff","grey cloth","","","1","greyCloth","0"
"148316","1123","1","30000","15","1127","item.lights","f","5","0","1","1","Laterne","lantern","","","1","\N","0"
"148317","1124","1","30000","15","1128","item.lights","f","5","0","1","1","Laterne","lantern","","","1","\N","0"
"148318","1125","1","30000","15","1129","item.lights","f","5","0","1","1","Laterne","lantern","","","1","\N","0"
"148319","1127","1","30000","255","1127","item.lights","f","0","0","1","1","Laterne","lantern","","","1","\N","0"
"148320","1128","1","30000","255","1128","item.lights","f","0","0","1","1","Laterne","lantern","","","1","\N","0"
"148321","1129","1","30000","255","1129","item.lights","f","0","0","1","1","Laterne","lantern","","","1","\N","0"
"148322","1130","1","30000","255","1130","item.lights","f","0","0","1","1","Laterne","lantern","","","1","\N","0"
"148323","1183","1","30000","255","1183","\N","f","0","0","1","1","Ruderboot","Rowboat","","","1","\N","0"
"148324","1184","1","30000","255","1184","\N","f","0","0","1","1","Ruderboot","Rowboat","","","1","\N","0"
"147250","177","1","100","4","177","\N","f","0","200","1","1000","gelber Stoff","yellow cloth","","","1","yellowCloth","0"
"148326","1211","5000","30000","255","1211","\N","f","0","0","1","1","Hühnerstall","chicken house","","","1","\N","0"
"148327","1212","5000","30000","255","1212","\N","f","0","0","1","1","Hühnerstall","chicken house","","","1","\N","0"
"148333","1218","1","30000","255","1218","\N","f","0","0","1","1","Fels","rock","","","1","\N","0"
"147251","178","1","100","4","178","\N","f","0","200","1","1000","weißer Stoff","white cloth","","","1","whiteCloth","0"
"148335","1224","1","25","4","1224","\N","f","0","0","1","1","Nicht gezündete Alchemiebombe","unlit alchemy bomb","","","1","\N","0"
"148336","1225","1","25","4","1225","\N","f","0","0","1","1","Angezündete Alchemiebombe","lit alchemy bomb","","","1","\N","0"
"147252","179","1","100","4","179","\N","f","0","200","1","1000","blauer Stoff","blue cloth","","","1","blueCloth","0"
"147253","180","1","200","4","180","item.general.cloth","f","0","3700","1","1","rotes Hemd","red shirt","","","1","redShirt","40"
"148344","1234","1","30000","255","1234","\N","f","0","0","1","1","Kohleflöz","coal vein","","","1","\N","0"
"148345","1235","1","30000","255","1235","\N","f","0","0","1","1","Kupfererzader","copper ore vein","","","1","\N","0"
"148346","1236","1","30000","255","1236","\N","f","0","0","1","1","Eisenerzader","iron ore vein","","","1","\N","0"
"148347","1237","1","30000","255","1237","\N","f","0","0","1","1","Golderzader","gold ore vein","","","1","\N","0"
"148348","1238","1","30000","255","1238","\N","f","0","0","1","1","Silbererzader","silver ore vein","","","1","\N","0"
"148349","1239","1","30000","255","1239","\N","f","0","0","1","1","Meriniumerzader","merinium ore vein","","","1","\N","0"
"148354","1245","1","30000","255","1245","item.rock","f","0","0","1","1","Fels","rock","","","1","\N","0"
"148355","1246","1","30000","255","1246","item.rock","f","0","0","1","1","Fels","rock","","","1","\N","0"
"148356","1247","1","30000","255","1247","\N","f","0","0","1","1","Fels","rock","","","1","\N","0"
"148357","1250","1","30000","255","1250","item.rock","f","0","0","1","1","Fels","rock","","","1","\N","0"
"148358","1251","1","30000","10","1250","\N","f","0","0","1","1","Fels","rock","","","1","\N","0"
"148359","1254","1","30000","10","1245","\N","f","0","0","1","1","Fels","rock","","","1","\N","0"
"148360","1257","1","30000","10","1273","\N","f","0","0","1","1","Fels","rock","","","1","\N","0"
"148361","1265","1","30000","10","914","\N","f","0","0","1","1","Stein","stone","","","1","\N","0"
"148363","1272","1","30000","255","914","\N","f","0","0","1","1","Stein","stone","","","1","\N","0"
"148364","1273","1","30000","255","1273","item.rock","f","0","0","1","1","Fels","rock","","","1","\N","0"
"148365","1276","1","30000","255","1276","item.rock","f","0","0","1","1","Fels","rock","","","1","\N","0"
"148366","1278","1","30000","10","1276","\N","f","0","0","1","1","Fels","rock","","","1","\N","0"
"148368","1194","5000","30000","4","1195","item.harvest","f","0","0","1","1","blühender Orangenbaum","blossoming orange tree","","","1","\N","0"
"148376","1368","5000","30000","255","1368","\N","f","0","0","1","1","Mauer","wall","","","1","\N","0"
"148377","1370","5000","30000","255","1370","\N","f","0","0","1","1","Mauer","wall","","","1","\N","0"
"148379","1372","5000","30000","255","1372","\N","f","0","0","1","1","Mauer","wall","","","1","\N","0"
"148380","1373","5000","30000","255","1373","\N","f","0","0","1","1","Mauer","wall","","","1","\N","0"
"148381","1374","5000","30000","255","1374","\N","f","0","0","1","1","Mauer","wall","","","1","\N","0"
"148382","1375","5000","30000","255","1375","\N","f","0","0","1","1","Mauer","wall","","","1","\N","0"
"148383","1376","5000","30000","255","1376","\N","f","0","0","1","1","Mauer","wall","","","1","\N","0"
"148384","1378","5000","30000","255","1378","\N","f","0","0","1","1","Mauer","wall","","","1","\N","0"
"148385","1379","5000","30000","255","1379","\N","f","0","0","1","1","Mauer","wall","","","1","\N","0"
"148312","1206","1","30000","255","1206","item.id_1206_claypit","f","0","0","1","1","Lehmgrube","clay pit","","","1","clayPit","0"
"148325","1208","1","30000","255","1208","item.id_1208_sandpit","f","0","0","1","1","Sandgrube","sand pit","","","1","sandPit","0"
